CustomerID,Recency,Tenure,Frequency,Monetary
13414.0,5011,162,3,62682.61
13416.0,4921,37,2,42713.36
13417.0,4882,200,2,86481.32
13418.0,4889,360,23,782821.54
13419.0,4941,1,1,38545.83
13420.0,5012,36,4,28788.300000000003
13421.0,4918,249,3,248514.52
13422.0,4929,13,2,327440.9
13425.0,4986,186,3,195074.16
13426.0,4878,358,12,362950.82
13427.0,4897,195,3,47745.5
13428.0,4888,1,1,185279.43
13429.0,4888,64,4,179853.24
13430.0,4896,67,4,128882.95
13431.0,4945,21,2,126882.84
13434.0,4952,22,2,31842.660000000003
13435.0,4883,183,9,263318.81
13436.0,4879,1,1,54500.13
13437.0,4892,175,7,457967.07
13439.0,5133,1,1,146113.37
13441.0,4969,1,1,36609.42
13447.0,4901,12,4,165898.71
13448.0,4894,357,10,555869.77
13449.0,4901,1,1,39761.48
13450.0,4904,191,6,177728.68
13451.0,4904,308,6,1032821.24
13452.0,5137,11,2,1834.88
13453.0,5043,123,2,47270.72
13455.0,4902,341,4,170312.06
13456.0,4895,189,7,214846.74
13458.0,4885,352,22,1060816.82
13460.0,4907,20,2,68531.28
13461.0,4916,124,3,64267.96
13462.0,5061,69,2,45963.340000000004
13464.0,4936,1,1,71027.14
13466.0,4978,83,2,35216.06
13467.0,4888,25,2,264631.89
13468.0,4879,371,41,719205.22
13470.0,4977,15,2,31151.47
13471.0,4879,46,4,549321.44
13473.0,4938,272,3,51184.72
13474.0,5114,1,1,174758.77
13475.0,5069,107,4,216703.5
13476.0,5056,102,4,127979.02
13477.0,4915,253,8,178700.68
13479.0,5076,36,3,39695.15
13481.0,4923,322,8,284459.7
13482.0,5110,1,1,20348.31
13483.0,4943,1,1,29036.69
13484.0,5119,1,1,23047.83
13485.0,5111,1,1,51103.6
13486.0,4956,76,3,167518.5
13487.0,4935,295,3,93822.75
13488.0,4895,350,17,1101444.3
13489.0,4983,189,4,22989.35
13491.0,4929,320,10,230273.73
13492.0,5014,78,3,128024.8
13493.0,5153,11,2,24494.85
13494.0,5189,1,1,43666.380000000005
13495.0,4885,360,6,166628.44
13496.0,4888,349,3,97865.95
13497.0,5160,85,3,57185.76
13499.0,4895,252,7,108086.05
13500.0,4901,99,4,159629.5
13501.0,5120,45,2,122461.0
13502.0,4894,307,3,40216.68
13503.0,4949,1,1,44194.91
13504.0,4942,1,1,54041.63
13505.0,4945,165,8,586465.68
13506.0,5190,57,3,88926.24
13507.0,4881,142,4,398380.14
13508.0,5121,1,1,32444.920000000002
13509.0,4886,275,7,100532.34
13510.0,4879,182,5,297126.79
13512.0,5138,1,1,43210.71
13513.0,5004,1,1,16832.99
13514.0,4951,1,1,10876.96
13515.0,4950,175,4,160445.8
13516.0,4899,217,3,102845.72
13517.0,4937,120,5,355872.15
13518.0,4963,1,1,117506.78
13519.0,4928,27,2,23436.829999999998
13520.0,4936,312,8,221776.13
13521.0,4879,8,3,1061498.06
13522.0,4908,1,1,15633.89
13523.0,4911,333,6,399338.3
13524.0,4918,179,5,65341.04
13525.0,4892,233,2,7907.84
13527.0,4911,293,8,635571.6799999999
13529.0,4956,125,2,50916.42
13531.0,5083,161,2,50740.19
13532.0,4911,1,1,171956.06
13533.0,5060,84,3,203449.23
13534.0,4880,355,43,874610.06
13536.0,4879,74,7,435572.96
13538.0,4921,272,7,62195.79
13539.0,4963,223,4,97796.19
13544.0,4917,200,2,210634.65
13546.0,4890,188,3,213700.57
13548.0,4974,147,2,300185.72
13549.0,4903,216,8,106548.15
13551.0,5197,1,1,13323.57
13552.0,4944,249,16,294454.3
13555.0,4951,128,4,321336.72000000003
13557.0,4906,252,2,89538.92
13558.0,4883,62,4,390719.66
13560.0,4885,1,1,92952.99
13561.0,5093,1,1,39817.450000000004
13562.0,4959,163,3,252750.2
13563.0,4962,55,2,116149.94
13564.0,5022,223,5,156926.22
13565.0,4897,315,2,90023.13
13566.0,4918,41,2,449343.66000000003
13568.0,5051,1,1,115558.2
13569.0,4895,350,2,256877.09
13570.0,5121,1,1,80085.72
13571.0,4890,240,12,835955.39
13572.0,5083,1,1,96604.87
13573.0,4928,202,2,91930.29
13575.0,4901,152,5,111408.33
13576.0,4888,362,20,354629.35
13577.0,4903,216,5,232857.02
13579.0,4892,354,2,41689.81
13581.0,5187,1,1,27397.45
13583.0,5033,1,1,117878.51
13584.0,5184,1,1,50268.61
13587.0,4909,31,3,31245.760000000002
13588.0,4893,239,13,466352.11
13589.0,4892,164,2,65864.05
13590.0,4889,291,7,261061.41
13591.0,4942,202,3,159948.29
13592.0,4913,228,4,50524.659999999996
13593.0,4986,227,6,354954.52
13594.0,4930,1,1,71873.94
13596.0,4883,7,2,439180.02999999997
13598.0,4925,1,2,104590.31
13599.0,4879,365,33,697797.79
13600.0,5190,1,1,47495.56
13601.0,4923,166,2,268860.19
13602.0,4942,1,1,55409.02
13603.0,4904,1,1,48147.75
13606.0,4907,282,3,125962.21
13607.0,4918,1,1,272516.01
13610.0,4890,273,9,510006.26
13611.0,4967,270,4,165316.25
13614.0,4902,306,4,505431.49
13615.0,5190,6,2,67267.89
13617.0,4918,140,3,124527.99
13618.0,5051,1,1,44228.09
13621.0,4994,1,1,52362.479999999996
13623.0,4908,266,7,211549.87
13626.0,5130,1,1,51222.82
13627.0,4937,298,7,261845.3
13629.0,4901,315,11,163224.69
13630.0,4883,280,11,263738.97000000003
13631.0,4977,167,12,28370.63
13632.0,4902,218,6,380855.26
13634.0,4911,293,5,476900.72
13635.0,4945,1,1,164872.65
13636.0,4914,248,6,168588.29
13637.0,4930,174,3,238942.9
13638.0,4893,1,1,19847.23
13639.0,4952,1,1,86734.67
13642.0,5093,1,1,162514.45
13643.0,4909,154,3,44532.34
13644.0,4886,96,5,353585.57
13645.0,4998,1,1,5971.1
13647.0,4887,225,5,187745.32
13649.0,5134,109,2,56307.48
13650.0,4894,250,7,216934.65
13651.0,4913,4,2,22077.86
13652.0,4923,322,3,191070.64
13654.0,4921,230,6,405233.58999999997
13655.0,4992,127,2,146244.18
13656.0,5042,172,2,123607.61
13657.0,4888,190,2,33817.22
13658.0,4887,194,7,266359.03
13659.0,5075,123,3,316431.23
13662.0,4963,173,7,153387.92
13663.0,5057,1,1,26632.350000000002
13666.0,4938,227,3,35841.06
13667.0,5027,1,1,255394.62
13668.0,4880,359,29,1266981.16
13669.0,4928,98,2,14004.16
13670.0,4953,1,1,70319.98
13672.0,5179,32,6,38168.5
13673.0,4896,13,2,169359.89
13675.0,5029,133,2,66960.99
13678.0,5029,1,1,46851.619999999995
13680.0,4879,337,5,596223.43
13681.0,4895,137,4,143215.76
13682.0,5065,1,1,8076.55
13684.0,5163,1,2,58308.42
13685.0,4880,57,7,86301.37
13686.0,5060,1,1,19808.019999999997
13689.0,4941,1,1,17268.29
13690.0,4937,1,1,19887.06
13692.0,4902,211,5,130092.94
13693.0,5203,1,2,13971.679999999998
13694.0,4881,369,60,1544184.98
13695.0,4909,228,15,192677.37
13697.0,4916,1,1,40682.59
13699.0,5033,1,1,40914.0
13700.0,4904,300,10,509166.29
13703.0,5196,1,1,112.94999999999999
13704.0,4883,83,10,311530.57
13705.0,4885,366,3,60918.86
13706.0,5180,1,1,63182.83
13707.0,5145,48,2,105357.99
13708.0,5149,1,1,99597.06
13709.0,4881,311,17,869106.65
13710.0,4909,1,1,29630.399999999998
13711.0,5096,1,2,32391.77
13712.0,5124,1,1,27602.84
13715.0,5159,91,8,275050.62
13716.0,5147,1,1,60193.68
13717.0,4910,266,7,274317.85
13718.0,5124,49,2,42717.420000000006
13719.0,4893,219,5,164200.62
13720.0,4994,138,4,116501.06999999999
13721.0,4914,1,1,68856.3
13722.0,4998,162,4,208459.65
13723.0,5095,1,1,10056.54
13725.0,4927,258,11,294830.98
13726.0,4916,61,2,128819.66
13727.0,4906,4,2,49977.009999999995
13728.0,4914,273,6,163568.09
13730.0,5013,25,2,106281.28
13731.0,5097,27,2,108711.59
13732.0,4906,1,1,78771.63
13735.0,4902,209,8,552795.72
13736.0,4883,255,3,475232.51
13737.0,5078,1,1,90127.68
13739.0,4896,1,1,9664.279999999999
13740.0,5118,1,1,54784.46
13741.0,4949,145,4,82674.37
13742.0,4894,303,14,857114.68
13743.0,4880,256,8,99600.34
13744.0,4973,197,2,171506.12
13745.0,5029,10,2,66271.73
13747.0,5251,1,1,1058.8899999999999
13748.0,4973,278,5,67824.85
13750.0,4931,283,5,53741.81
13751.0,5166,1,1,10266.48
13752.0,5002,122,6,178611.2
13753.0,5165,1,1,89890.27
13754.0,5029,165,2,25047.75
13755.0,4881,59,10,876902.87
13756.0,4880,365,15,396255.19
13758.0,4889,361,7,330178.68
13759.0,4911,37,2,82720.06
13760.0,4932,202,2,136472.08
13761.0,4928,129,2,148649.36
13762.0,5082,14,2,28794.02
13763.0,4941,107,3,39190.3
13764.0,4948,266,3,553777.09
13767.0,4880,371,52,1019774.73
13769.0,4880,365,16,354993.38
13771.0,4942,182,5,322025.26
13772.0,4911,205,3,514539.88
13774.0,4959,1,1,69742.26
13777.0,4878,372,41,560752.2
13778.0,4981,1,1,26599.14
13780.0,4885,163,2,128506.21
13781.0,5128,1,1,34760.5
13782.0,4890,315,6,311392.61
13784.0,4887,322,11,67842.05
13786.0,5245,1,1,10319.4
13787.0,4953,288,2,68335.72
13790.0,4882,1,1,106682.19
13791.0,4921,124,3,51133.15
13792.0,4944,221,2,29615.07
13798.0,4879,370,63,1123404.12
13799.0,4994,177,2,105317.24
13800.0,5187,1,1,79143.27
13801.0,4944,1,1,53772.1
13802.0,5016,222,6,153808.75
13803.0,5133,1,1,27285.64
13804.0,4908,259,7,372805.36
13805.0,4930,76,2,32915.2
13806.0,4941,1,1,26983.07
13807.0,5245,1,1,17628.260000000002
13808.0,4883,91,5,202817.91
13809.0,5183,1,1,49685.33
13810.0,4906,27,4,98311.06999999999
13811.0,5061,55,4,26795.27
13812.0,4920,63,3,89337.48
13813.0,4917,95,5,180522.66999999998
13814.0,4934,81,3,165658.06
13815.0,4900,296,5,446880.67
13816.0,4901,40,4,79378.07
13817.0,4907,322,2,57923.44
13819.0,5179,18,3,73834.92
13821.0,5022,116,2,156312.71
13822.0,4883,34,2,242136.12
13823.0,4896,72,2,104531.97
13824.0,4910,277,5,124295.67
13826.0,5036,18,2,44179.740000000005
13827.0,4935,85,3,238833.1
13828.0,4900,1,1,34533.35
13829.0,5237,1,1,2914.2799999999997
13831.0,4894,353,6,191040.64
13832.0,4895,1,2,8204.41
13833.0,5037,1,1,55715.17
13835.0,4903,190,4,136949.27
13837.0,5089,105,2,38753.73
13838.0,4883,364,4,428648.25
13841.0,5130,1,1,506.92
13842.0,4936,308,9,542759.41
13844.0,4889,1,1,63041.19
13845.0,4942,1,1,41839.94
13846.0,4902,335,4,122990.09999999999
13848.0,4970,273,3,13417.849999999999
13849.0,4929,119,2,243185.77000000002
13850.0,4966,41,2,247584.74
13851.0,4973,192,3,218341.00999999998
13853.0,4886,48,2,65606.03
13854.0,4886,356,29,253673.37
13856.0,5046,34,5,47689.35
13858.0,4935,1,1,23196.45
13859.0,5204,1,1,49400.04
13860.0,4879,85,6,162172.7
13862.0,4896,314,10,336679.0
13863.0,5123,2,2,48756.11
13865.0,4936,231,4,81547.81
13866.0,4952,1,1,10527.880000000001
13867.0,4909,186,3,139072.99
13868.0,4885,31,2,90739.53
13869.0,5001,233,4,718946.4
13870.0,4880,285,10,300938.88
13871.0,4900,286,14,818340.48
13873.0,4997,190,4,58662.39
13874.0,5236,1,1,55584.08
13875.0,4931,247,5,281421.46
13876.0,4941,1,1,17837.239999999998
13877.0,4964,1,1,14054.710000000001
13878.0,4932,1,1,82748.63
13880.0,4899,345,13,435644.04
13881.0,4881,308,22,510590.15
13882.0,4880,61,6,162768.22
13883.0,4879,325,9,399928.78
13884.0,4885,276,6,130655.64
13885.0,5067,11,2,63574.229999999996
13886.0,4949,1,1,39543.89
13887.0,5082,1,1,62596.5
13888.0,4997,98,2,90626.95999999999
13889.0,4970,1,1,38831.38
13890.0,4879,357,14,254055.55
13892.0,4904,219,4,53196.35
13893.0,5175,1,1,43280.9
13894.0,4900,288,5,75607.71
13895.0,4899,143,5,304730.73
13897.0,4928,1,1,41090.14
13898.0,5203,1,1,45155.009999999995
13899.0,4894,258,2,57759.43
13900.0,5061,79,3,110742.95
13901.0,4950,246,5,371783.82
13904.0,4915,257,2,61555.75
13908.0,4957,196,5,285996.55
13911.0,4935,251,9,365822.07
13914.0,4881,32,3,72316.26
13917.0,4927,141,2,44052.69
13918.0,4927,203,2,69213.93
13919.0,4931,68,3,79341.97
13922.0,5229,1,1,10779.100000000002
13923.0,4931,1,1,36782.8
13924.0,4879,70,11,363661.13
13925.0,4914,98,6,119489.96
13926.0,4901,1,1,24980.62
13927.0,4952,1,1,52464.01
13928.0,4888,122,4,63786.41
13929.0,5047,157,3,33356.68
13930.0,4935,78,2,42805.64
13931.0,4963,195,3,142534.03
13932.0,5172,1,1,44071.04
13933.0,4987,39,2,59252.62
13934.0,5141,1,1,75031.52
13936.0,5049,8,2,48915.19
13937.0,5047,1,1,12191.849999999999
13938.0,4913,1,1,20554.51
13939.0,4901,288,4,113529.99
13940.0,4895,126,4,115853.81
13941.0,4899,350,7,147083.94
13946.0,4957,188,3,20913.84
13947.0,4943,1,1,12456.099999999999
13948.0,5238,1,1,12115.97
13949.0,4880,91,6,420987.36
13950.0,4889,235,5,85752.47
13951.0,5054,118,3,97570.59
13952.0,5089,27,3,331565.59
13953.0,4885,345,7,54060.47
13954.0,4879,69,3,70317.8
13955.0,5032,151,2,94362.56
13956.0,4883,266,5,386037.66
13958.0,5250,1,1,11635.04
13959.0,4957,283,3,190554.5
13960.0,4899,50,2,25854.46
13962.0,4899,223,2,13621.09
13963.0,5186,59,4,88535.48
13967.0,5023,1,1,6532.799999999999
13969.0,4885,357,20,1729114.47
13971.0,4886,276,11,407200.68
13972.0,4948,131,2,40777.78
13973.0,5165,1,1,24702.37
13974.0,4927,1,1,60929.79
13975.0,4909,245,7,931116.3200000001
13976.0,5084,1,1,34299.26
13978.0,4892,30,2,23014.68
13979.0,4951,1,1,139483.79
13980.0,4938,1,1,19791.64
13982.0,4917,326,5,279928.39
13983.0,4907,337,13,304081.58999999997
13984.0,4904,339,6,44482.42
13985.0,4882,260,16,928803.54
13986.0,4895,1,1,39826.41
13988.0,4897,234,9,629911.62
13989.0,4943,173,2,102905.06
13990.0,5091,1,1,50683.61
13991.0,4890,131,7,213826.06
13992.0,4908,1,1,11003.04
13993.0,4910,298,12,318887.8
13994.0,4881,144,6,349495.48
13995.0,4893,230,6,214701.52
13999.0,4888,351,15,567757.55
14000.0,5084,4,2,49546.08
14001.0,4923,327,4,89831.9
14002.0,5012,22,2,131130.65
14004.0,4921,245,7,444061.79
14005.0,4887,206,5,210616.75
14006.0,4993,196,3,76937.41
14009.0,5076,7,3,107036.04
14012.0,5155,1,1,33799.09
14013.0,4988,165,3,92825.87
14014.0,4955,1,1,98297.88
14015.0,4930,1,1,50753.53
14016.0,5032,203,5,378569.83
14019.0,4924,91,4,183929.06
14020.0,4894,71,2,102882.72
14021.0,5033,101,3,64406.479999999996
14022.0,5103,1,1,82193.81
14023.0,4885,242,2,91600.55
14024.0,4999,2,2,46861.11
14027.0,4938,1,1,6752.02
14029.0,4941,80,2,24206.100000000002
14030.0,4896,348,8,617890.59
14031.0,4885,365,23,695653.53
14032.0,4880,364,18,356058.39
14034.0,4900,135,4,206976.02
14035.0,4906,268,5,189520.38
14036.0,5162,1,1,107606.39
14037.0,5054,188,2,67506.09
14038.0,4956,128,4,281127.11
14039.0,4911,1,1,11503.94
14040.0,4918,290,15,649026.15
14041.0,5144,1,1,63202.74
14044.0,4904,283,4,545411.52
14045.0,4987,264,4,18645.0
14046.0,5162,1,1,24255.61
14047.0,4886,364,7,105320.31999999999
14048.0,5155,27,2,209646.05
14049.0,4894,301,6,1279918.93
14050.0,4909,74,2,160174.19
14051.0,4878,365,26,586668.52
14052.0,4897,1,1,116477.06
14053.0,5002,35,2,14586.899999999998
14054.0,4943,1,1,18140.61
14055.0,4984,1,1,22905.469999999998
14056.0,4879,282,29,2793456.92
14057.0,4901,336,18,702024.12
14059.0,5144,1,1,23870.17
14060.0,4882,368,20,537982.18
14062.0,4887,354,12,295193.93
14064.0,4907,245,7,196849.84
14066.0,5144,1,1,9401.41
14067.0,4941,32,2,156129.91
14068.0,5198,1,1,59982.04
14071.0,4881,261,9,850611.16
14073.0,4899,11,2,26620.45
14075.0,4882,256,3,115184.67
14076.0,5007,1,1,108333.08
14077.0,4918,233,5,109762.72
14078.0,4979,271,6,138524.63
14079.0,5002,1,1,29376.48
14080.0,4910,1,1,7824.0
14081.0,5145,101,4,410275.22000000003
14082.0,5242,1,1,111317.79000000001
14083.0,4882,367,9,485681.08
14085.0,4880,366,19,1119804.76
14087.0,4880,1,2,181224.58
14088.0,4888,312,14,1542446.39
14089.0,4934,1,1,66827.15
14090.0,5202,1,1,3874.4999999999995
14092.0,4885,365,17,574385.77
14093.0,4890,1,1,300141.05
14096.0,4882,97,34,12965429.74
14098.0,4914,1,1,72079.75
14099.0,4894,338,12,676802.85
14100.0,5015,1,1,81339.84
14101.0,4951,252,6,78223.49
14102.0,4883,39,8,186794.05
14104.0,5032,11,2,36874.35
14105.0,4963,153,2,230114.46
14107.0,4929,312,8,296544.78
14108.0,4908,70,3,126141.41
14109.0,4901,49,2,37794.4
14110.0,4881,263,13,417292.68
14111.0,4892,227,5,19736.81
14112.0,4900,253,12,439882.34
14113.0,4881,351,8,132280.82
14114.0,5151,56,2,46813.82
14116.0,4897,101,5,182260.35
14117.0,5021,1,1,16962.22
14119.0,5232,1,1,7038.0
14121.0,4881,56,6,340622.95
14124.0,4962,1,1,8938.43
14125.0,4888,67,3,414453.53
14126.0,4885,2,4,38568.15
14127.0,5000,187,3,95616.09
14128.0,4938,195,2,112121.91
14129.0,4879,259,5,148380.45
14130.0,5197,1,1,169297.44
14132.0,4880,181,12,533317.01
14133.0,5007,186,5,78129.09
14135.0,4879,371,15,336591.51
14138.0,4879,62,2,125501.09
14139.0,4924,1,1,79430.58
14140.0,4881,27,3,189131.57
14141.0,4880,102,6,101474.42
14142.0,5251,1,1,62036.38
14143.0,5011,1,1,21122.81
14145.0,4924,170,5,29218.7
14146.0,4886,348,6,653402.05
14147.0,4927,236,3,16587.76
14148.0,5111,1,1,2469.3
14149.0,5090,8,3,122264.17
14150.0,4913,324,2,56475.08
14152.0,4953,158,3,136954.59
14154.0,5117,1,2,130917.09
14155.0,5144,1,1,7110.9
14156.0,4887,362,66,3773194.82
14157.0,4897,265,3,136075.24
14158.0,4918,1,1,92141.5
14159.0,4897,343,14,3008907.91
14161.0,5093,153,3,281710.41
14162.0,5051,118,2,74901.41
14163.0,4965,151,4,153214.93
14164.0,4948,10,2,80700.08
14165.0,5153,1,1,69268.03
14167.0,4917,291,4,153920.36
14171.0,4976,1,1,179173.06
14173.0,4888,208,4,65281.32
14174.0,4911,1,1,65552.61
14175.0,4929,278,7,397657.5
14176.0,5175,70,5,103911.02
14177.0,4962,94,5,113096.37
14178.0,4886,173,7,779124.06
14179.0,4918,11,2,420777.86
14180.0,4888,361,31,645766.54
14184.0,4944,1,1,54918.25
14185.0,5209,1,1,8552.140000000001
14188.0,4886,301,10,218153.32
14189.0,4880,366,24,699924.63
14191.0,4879,218,14,638196.85
14193.0,4945,201,2,114580.39
14194.0,4882,303,32,1526947.24
14195.0,5079,50,3,18613.87
14196.0,4984,1,1,23489.4
14198.0,4882,235,7,103195.59999999999
14199.0,5096,1,1,5284.15
14201.0,4938,299,9,86228.07
14204.0,4880,1,1,127652.46
14205.0,4888,354,4,96705.87999999999
14206.0,5117,121,2,39717.62
14208.0,4972,1,1,29488.02
14209.0,4888,321,7,198602.42
14210.0,4969,280,7,319926.18
14211.0,4931,241,13,280801.31
14212.0,4967,1,1,20624.95
14213.0,5249,1,1,15921.580000000002
14214.0,4908,246,7,176156.71
14215.0,4889,356,7,245036.89
14216.0,4881,34,4,173559.83000000002
14217.0,4879,364,24,239062.49
14218.0,4920,1,1,38115.58
14219.0,4882,1,1,21651.489999999998
14220.0,5125,110,2,61207.47
14221.0,4920,296,10,510852.34
14222.0,5055,1,1,111632.17
14223.0,4970,171,4,125196.79
14224.0,4988,209,4,267301.44
14226.0,4906,240,7,176692.14
14227.0,4904,258,15,477505.18
14229.0,4929,281,5,109191.64
14231.0,5057,109,5,152971.09
14232.0,4909,232,8,291514.66
14233.0,4921,273,5,133523.5
14234.0,4900,35,4,410071.28
14235.0,4888,250,6,198795.02
14236.0,4958,291,2,39937.29
14237.0,5251,1,1,13069.22
14238.0,5204,1,1,24375.88
14239.0,4921,272,13,273099.73
14240.0,4908,195,2,117511.15
14241.0,5061,1,1,31636.78
14242.0,5112,91,2,36398.17
14243.0,4886,357,14,366835.53
14245.0,5054,87,5,262358.57
14246.0,4988,135,3,161159.43
14247.0,5156,1,1,52197.47
14248.0,5196,1,1,30923.949999999997
14250.0,4885,82,3,228801.75
14251.0,4879,55,5,215398.65
14256.0,5132,110,3,164080.52
14257.0,4929,267,6,283438.05
14258.0,4887,328,10,277805.84
14259.0,5019,1,1,9023.91
14261.0,4928,27,2,106929.53
14262.0,4886,232,8,318200.56
14264.0,5032,217,3,46918.94
14265.0,4987,39,2,62589.81
14267.0,5028,109,7,175902.09
14270.0,5209,1,1,74635.2
14271.0,5103,1,1,29298.9
14272.0,4951,180,2,87874.29
14273.0,4929,190,4,59799.86
14276.0,4966,201,5,180511.79
14277.0,4893,197,4,542296.53
14280.0,5074,1,1,25507.65
14282.0,4881,364,15,391609.2
14284.0,4908,55,3,91079.92
14285.0,4899,155,4,64564.39
14286.0,4901,219,5,718291.11
14287.0,4886,190,4,46098.87
14288.0,5090,1,2,54871.979999999996
14289.0,4886,280,6,130248.56
14290.0,4889,350,6,262166.87
14291.0,4879,273,12,649700.19
14292.0,4885,318,14,292267.98
14293.0,4881,365,4,132631.45
14295.0,4918,292,2,16744.5
14297.0,4895,257,6,162421.23
14298.0,4881,357,45,4123714.52
14299.0,4886,358,18,422622.29
14300.0,4896,1,1,6314.530000000001
14301.0,4985,9,2,33233.99
14304.0,5100,78,2,67430.09
14305.0,4949,64,5,285669.2
14306.0,4929,34,3,81820.44
14307.0,4966,284,6,470783.79
14309.0,4886,350,10,301062.94
14311.0,5103,17,2,69414.35
14312.0,4924,290,6,230545.81
14314.0,4984,1,1,15682.89
14315.0,4899,245,7,288186.69
14317.0,4942,1,1,61217.69
14320.0,5084,126,3,126032.53
14321.0,4888,322,5,302020.55
14323.0,4992,123,4,107796.58
14326.0,5112,7,2,32004.02
14327.0,5041,1,1,30952.36
14329.0,4886,320,14,683107.66
14331.0,5002,10,2,71468.86
14332.0,4900,125,3,72997.27
14333.0,4942,3,2,66939.41
14334.0,4894,341,9,412504.44
14335.0,4894,80,2,143261.9
14336.0,4894,259,4,272773.6
14338.0,5036,38,4,88866.21
14339.0,5112,8,4,52074.32
14340.0,5096,1,1,13983.24
14341.0,4923,273,9,333540.3
14342.0,4899,188,6,52854.68
14344.0,5005,241,8,172677.9
14345.0,4916,1,1,16208.0
14346.0,4998,176,2,135430.45
14348.0,5138,1,1,36352.47
14349.0,4888,1,1,81795.84
14350.0,5148,3,2,59235.049999999996
14351.0,5042,1,1,825.6
14352.0,5035,116,4,107041.79
14353.0,5093,1,1,14810.740000000002
14354.0,4883,24,2,17504.57
14355.0,5243,1,1,27122.170000000002
14356.0,4938,21,4,104555.93
14357.0,4921,1,1,107279.46
14359.0,4897,68,6,138788.97
14360.0,4909,62,4,287300.46
14362.0,4900,1,1,97407.04
14364.0,4986,102,8,170940.35
14367.0,4886,267,19,1310924.87
14368.0,5197,1,1,24253.29
14371.0,5173,1,1,5244.12
14373.0,5236,1,1,13983.33
14375.0,5063,1,1,245584.48
14377.0,5069,70,2,30192.829999999998
14379.0,4922,251,2,120312.32
14381.0,4930,1,1,136355.86
14382.0,4904,1,1,350020.88
14383.0,4916,125,3,145238.71
14385.0,4887,14,3,55333.16
14386.0,5174,1,1,17381.07
14387.0,4910,76,3,389242.6
14388.0,4886,364,10,481824.98
14389.0,4886,309,5,167622.19
14390.0,4888,362,13,760914.29
14393.0,5096,1,1,7480.67
14395.0,4880,369,12,847369.71
14396.0,4943,306,2,175717.88
14397.0,4878,212,23,229146.58
14400.0,5019,8,2,78812.28
14401.0,4882,355,14,441693.63
14403.0,5008,116,5,65645.59
14404.0,4911,335,7,261364.76
14406.0,4997,1,1,38999.59
14407.0,4985,169,9,172094.41
14408.0,4888,253,7,217114.47
14409.0,4949,297,7,173066.04
14410.0,4893,290,15,751467.35
14411.0,5188,1,1,34929.31
14412.0,4913,37,3,116126.0
14413.0,5240,1,1,73205.54
14414.0,4969,267,8,254165.68
14415.0,4879,359,18,1584518.15
14416.0,4900,20,2,28539.79
14418.0,4881,104,3,284550.69
14419.0,4888,354,6,455352.91000000003
14420.0,4963,13,2,96066.58
14421.0,4935,154,2,75936.75
14422.0,4878,266,6,546480.46
14423.0,5096,1,1,4909.990000000001
14424.0,4895,1,1,99.18
14426.0,4896,340,16,641368.49
14427.0,4928,13,2,46498.48
14428.0,4885,317,7,384574.43
14431.0,5176,4,2,72913.93
14432.0,4887,79,6,942859.35
14434.0,4899,50,6,31634.52
14436.0,4976,1,1,15725.489999999998
14437.0,5021,222,2,9889.92
14438.0,5184,1,1,22552.98
14439.0,5197,1,1,81150.16
14440.0,4886,357,5,133166.34
14441.0,4878,364,10,154450.82
14442.0,4879,315,5,188626.0
14443.0,4931,318,7,267124.09
14446.0,4878,245,4,779099.49
14447.0,4896,261,5,178925.12
14448.0,4887,354,2,44508.36
14449.0,4896,353,4,702839.77
14450.0,5058,139,3,106568.23
14451.0,4938,134,2,284058.36
14452.0,4888,83,2,168434.88
14453.0,5068,1,1,51032.99
14456.0,4883,137,14,2557460.04
14457.0,5188,1,1,10607.48
14459.0,5033,1,1,114738.86
14460.0,4988,200,4,27430.0
14461.0,5026,113,3,443219.55
14462.0,4941,275,15,621682.26
14463.0,4976,107,3,9385.77
14465.0,5124,56,3,346717.99
14466.0,4907,343,7,176185.51
14467.0,4895,295,4,253337.14
14470.0,4889,275,2,114454.76
14472.0,4981,251,8,703967.29
14473.0,4952,208,2,30738.49
14474.0,4921,2,2,64707.58
14475.0,4949,233,6,126771.06
14476.0,5135,1,1,40937.21
14477.0,4897,277,5,23500.79
14479.0,5131,111,2,33396.33
14480.0,4889,1,1,44752.99
14481.0,5042,122,2,97402.47
14482.0,4896,220,6,390529.62
14483.0,5027,131,2,16546.94
14484.0,4928,1,1,47959.51
14485.0,4916,1,1,124589.74
14487.0,4904,341,7,381040.75
14488.0,4929,16,2,151750.81
14489.0,5085,1,1,67646.44
14491.0,5053,197,2,41958.03
14493.0,4885,147,7,338866.22
14494.0,4903,1,1,20158.9
14495.0,4928,70,2,11355.279999999999
14496.0,5189,61,2,38017.65
14497.0,5179,7,2,77460.33
14498.0,4920,319,5,480514.87
14499.0,4904,252,3,570743.93
14500.0,4966,101,3,16246.74
14501.0,4942,255,3,16230.02
14502.0,4897,293,14,1640323.67
14503.0,4881,175,6,427917.11
14504.0,4925,231,4,315885.95
14505.0,4895,344,11,1981005.06
14506.0,4895,351,5,776958.44
14507.0,4901,252,7,256291.69
14508.0,4900,67,2,169728.11
14511.0,4889,122,6,189383.57
14512.0,5065,44,2,50216.67
14513.0,4978,188,4,34714.36
14514.0,4939,270,3,211171.62
14515.0,4895,200,6,249262.4
14517.0,4911,108,2,58634.92
14518.0,4942,1,1,43149.04
14520.0,4879,289,2,14651.98
14522.0,4902,173,4,28587.100000000002
14523.0,4986,1,1,21768.4
